ANNO;ID_SEZIONE_CENSIMENTO_ISTAT;TOT_RESIDENTI;TOT_RESIDENTI_ITALIANI;TOT_RESIDENTI_STRANIERI
2017;301;100;84;16
2017;1166;13;-;-
2017;1164;<10;-;-
2017;1096;<10;-;-
2017;1100;<10;-;-
2017;1014;195;158;37
2017;1245;20;-;-
2017;269;211;136;75
2017;155;152;48;104
2017;865;332;272;60
2017;394;649;597;52
2017;579;234;211;23
2017;1373;<10;-;-
2017;1541;32;-;-
2017;912;1078;850;228
2017;380;315;305;10
2017;53;<10;-;-
2017;1261;139;112;27
2017;892;77;-;-
2017;894;24;-;-
2017;376;409;280;129
2017;1278;38;24;14
2017;1337;200;151;49
2017;1613;<10;-;-
2017;324;62;-;-
2017;1006;55;-;-
2017;266;60;46;14
2017;421;304;238;66
2017;427;22;-;-
2017;245;<10;-;-
2017;610;<10;-;-
2017;1579;153;-;-
2017;1070;<10;-;-
2017;463;88;76;12
2017;468;267;-;-
2017;1601;20;-;-
2017;1010;139;116;23
2017;559;<10;-;-
2017;558;52;-;-
2017;400;37;-;-
2017;407;161;-;-
2017;1503;42;-;-
2017;171;30;-;-
2017;684;175;143;32
2017;292;11;-;-
2017;480;137;97;40
2017;5;33;-;-
2017;515;114;101;13
2017;678;48;-;-
2017;236;72;53;19
2017;202;<10;-;-
2017;231;309;239;70
2017;1479;<10;-;-
2017;263;68;-;-
2017;729;12;-;-
2017;229;243;182;61
2017;680;68;41;27
2017;671;24;-;-
2017;1275;64;-;-
2017;668;65;40;25
2017;695;333;240;93
2017;1222;68;50;18
2017;347;84;54;30
2017;1262;19;-;-
2017;382;108;98;10
2017;789;31;16;15
2017;1021;<10;-;-
2017;1045;<10;-;-
2017;976;<10;-;-
2017;182;19;-;-
2017;1153;<10;-;-
2017;1056;<10;-;-
2017;1131;21;-;-
2017;1067;15;-;-
2017;635;<10;-;-
2017;713;<10;-;-
2017;1152;<10;-;-
2017;633;12;-;-
2017;832;396;386;10
2017;917;105;-;-
2017;647;25;-;-
2017;428;23;-;-
2017;1440;<10;-;-
2017;840;10;-;-
2017;1407;<10;-;-
2017;810;<10;-;-
2017;412;349;-;-
2017;1034;76;-;-
2017;1518;24;-;-
2017;604;311;254;57
2017;1054;171;-;-
2017;1549;331;308;23
2017;381;78;63;15
2017;1576;216;194;22
2017;1423;566;506;60
2017;949;734;695;39
2017;358;166;129;37
2017;1134;12;-;-
2017;1545;351;322;29
2017;305;395;263;132
2017;1079;31;-;-
2017;1516;179;127;52
2017;542;<10;-;-
2017;1087;220;205;15
2017;939;436;354;82
2017;1189;1011;647;364
2017;566;80;-;-
2017;1509;<10;-;-
2017;913;383;300;83
2017;1565;130;-;-
2017;1194;188;158;30
2017;1506;142;118;24
2017;1200;127;99;28
2017;557;66;54;12
2017;1500;278;222;56
2017;660;114;104;10
2017;643;323;306;17
2017;561;194;156;38
2017;493;24;-;-
2017;742;123;-;-
2017;751;86;76;10
2017;491;<10;-;-
2017;745;88;-;-
2017;746;76;66;10
2017;530;75;51;24
2017;516;56;-;-
2017;16;13;-;-
2017;788;<10;-;-
2017;539;24;-;-
2017;706;135;-;-
2017;698;105;94;11
2017;952;200;180;20
2017;828;45;-;-
2017;987;22;-;-
2017;982;46;36;10
2017;77;41;28;13
2017;683;30;-;-
2017;676;21;-;-
2017;942;124;114;10
2017;938;126;92;34
2017;1109;15;-;-
2017;1080;105;-;-
2017;950;<10;-;-
2017;978;16;-;-
2017;762;48;-;-
2017;433;95;57;38
2017;72;70;-;-
2017;45;56;-;-
2017;1318;196;116;80
2017;864;357;299;58
2017;183;104;68;36
2017;316;139;60;79
2017;1118;<10;-;-
2017;1114;<10;-;-
2017;71;83;66;17
2017;608;136;120;16
2017;710;45;-;-
2017;1313;95;52;43
2017;68;49;31;18
2017;444;<10;-;-
2017;925;15;-;-
2017;414;130;112;18
2017;136;21;-;-
2017;410;35;-;-
2017;1309;220;-;-
2017;165;<10;-;-
2017;1645;55;41;14
2017;434;<10;-;-
2017;868;70;33;37
2017;712;241;187;54
2017;239;66;-;-
2017;690;25;-;-
2017;1103;116;-;-
2017;296;275;174;101
2017;94;46;23;23
2017;824;16;-;-
2017;238;60;-;-
2017;1105;23;-;-
2017;1141;122;-;-
2017;1143;13;-;-
2017;1288;<10;-;-
2017;1183;29;-;-
2017;1156;212;198;14
2017;624;304;256;48
2017;1159;<10;-;-
2017;150;174;36;138
2017;1281;252;219;33
2017;320;76;62;14
2017;1454;22;-;-
2017;1154;53;36;17
2017;1158;13;-;-
2017;1335;269;226;43
2017;1374;97;55;42
2017;1492;<10;-;-
2017;1197;77;62;15
2017;1399;<10;-;-
2017;871;15;-;-
2017;1538;175;-;-
2017;1446;<10;-;-
2017;369;103;80;23
2017;721;53;-;-
2017;1393;198;163;35
2017;373;60;22;38
2017;582;46;-;-
2017;199;115;101;14
2017;1224;12;-;-
2017;1580;14;-;-
2017;1390;24;-;-
2017;1279;366;323;43
2017;1020;42;-;-
2017;398;62;-;-
2017;370;54;-;-
2017;907;161;118;43
2017;957;380;348;32
2017;657;41;-;-
2017;1443;14;-;-
2017;264;627;485;142
2017;593;54;-;-
2017;395;78;62;16
2017;973;<10;-;-
2017;1530;87;-;-
2017;889;18;-;-
2017;1012;10;-;-
2017;1412;<10;-;-
2017;206;199;173;26
2017;1003;<10;-;-
2017;958;<10;-;-
2017;1327;61;50;11
2017;1352;54;44;10
2017;1358;101;77;24
2017;1360;59;-;-
2017;1361;63;-;-
2017;6;14;-;-
2017;504;261;-;-
2017;502;72;-;-
2017;8;30;-;-
2017;28;16;-;-
2017;349;58;-;-
2017;520;145;111;34
2017;230;177;164;13
2017;48;21;-;-
2017;730;60;-;-
2017;524;161;99;62
2017;523;216;151;65
2017;262;<10;-;-
2017;534;41;-;-
2017;510;11;-;-
2017;10;13;-;-
2017;511;35;-;-
2017;333;106;96;10
2017;107;63;38;25
2017;1209;130;53;77
2017;222;<10;-;-
2017;174;44;-;-
2017;479;260;218;42
2017;773;<10;-;-
2017;282;29;-;-
2017;951;27;-;-
2017;172;105;76;29
2017;887;21;-;-
2017;886;15;-;-
2017;1491;54;-;-
2017;60;145;83;62
2017;422;<10;-;-
2017;360;101;74;27
2017;775;<10;-;-
2017;61;28;-;-
2017;1431;<10;-;-
2017;1307;<10;-;-
2017;1396;<10;-;-
2017;456;<10;-;-
2017;27;<10;-;-
2017;1617;52;-;-
2017;1401;<10;-;-
2017;1635;56;-;-
2017;1420;<10;-;-
2017;1476;<10;-;-
2017;1019;<10;-;-
2017;1383;120;103;17
2017;1429;1235;1090;145
2017;498;59;-;-
2017;571;49;-;-
2017;62;<10;-;-
2017;995;111;86;25
2017;116;186;141;45
2017;1557;104;84;20
2017;1437;101;-;-
2017;1246;<10;-;-
2017;1593;72;58;14
2017;1639;<10;-;-
2017;609;28;-;-
2017;1052;81;-;-
2017;1182;715;544;171
2017;1216;<10;-;-
2017;726;520;389;131
2017;1171;417;312;105
2017;1322;138;116;22
2017;1260;35;23;12
2017;1351;74;63;11
2017;1356;89;-;-
2017;131;65;50;15
2017;190;44;24;20
2017;1495;35;-;-
2017;298;106;88;18
2017;1255;<10;-;-
2017;302;94;84;10
2017;1192;184;65;119
2017;1594;26;-;-
2017;248;99;71;28
2017;198;97;72;25
2017;1522;48;-;-
2017;278;201;178;23
2017;178;14;-;-
2017;255;217;163;54
2017;796;764;705;59
2017;1144;22;-;-
2017;191;31;16;15
2017;425;329;-;-
2017;1212;135;102;33
2017;1302;371;318;53
2017;492;10;-;-
2017;1607;130;-;-
2017;734;501;402;99
2017;537;629;553;76
2017;39;61;42;19
2017;1132;<10;-;-
2017;22;32;-;-
2017;52;51;38;13
2017;23;31;-;-
2017;503;176;-;-
2017;132;75;58;17
2017;490;335;293;42
2017;551;242;207;35
2017;770;42;-;-
2017;533;165;110;55
2017;686;123;99;24
2017;500;109;96;13
2017;644;92;80;12
2017;648;109;-;-
2017;12;21;-;-
2017;1556;94;-;-
2017;1028;<10;-;-
2017;1022;43;-;-
2017;778;75;-;-
2017;1029;31;-;-
2017;1108;69;43;26
2017;998;<10;-;-
2017;143;39;-;-
2017;795;198;-;-
2017;664;179;138;41
2017;109;346;215;131
2017;86;18;-;-
2017;471;117;-;-
2017;88;75;65;10
2017;928;46;15;31
2017;474;81;64;17
2017;963;73;-;-
2017;469;261;232;29
2017;440;<10;-;-
2017;1332;18;-;-
2017;163;29;-;-
2017;343;363;259;104
2017;315;238;164;74
2017;447;<10;-;-
2017;139;71;57;14
2017;672;54;30;24
2017;164;<10;-;-
2017;35;51;-;-
2017;1311;127;-;-
2017;1330;<10;-;-
2017;1094;36;-;-
2017;505;23;-;-
2017;1086;41;-;-
2017;820;<10;-;-
2017;1536;90;80;10
2017;366;38;26;12
2017;297;33;-;-
2017;1104;<10;-;-
2017;655;38;-;-
2017;99;121;69;52
2017;1174;185;107;78
2017;476;211;165;46
2017;1533;<10;-;-
2017;842;318;283;35
2017;1102;<10;-;-
2017;1551;121;-;-
2017;1036;31;-;-
2017;1521;89;-;-
2017;645;92;-;-
2017;1048;184;-;-
2017;1162;<10;-;-
2017;1160;129;-;-
2017;1289;<10;-;-
2017;1137;13;-;-
2017;1165;<10;-;-
2017;1138;14;-;-
2017;1058;<10;-;-
2017;1002;451;425;26
2017;1294;10;-;-
2017;1298;<10;-;-
2017;1283;<10;-;-
2017;1282;19;-;-
2017;1229;<10;-;-
2017;1234;<10;-;-
2017;1177;<10;-;-
2017;904;486;385;101
2017;606;193;174;19
2017;1211;154;41;113
2017;970;<10;-;-
2017;903;<10;-;-
2017;1444;13;-;-
2017;367;48;-;-
2017;368;35;-;-
2017;1612;25;-;-
2017;1392;187;165;22
2017;891;25;-;-
2017;323;137;103;34
2017;1272;<10;-;-
2017;893;304;252;52
2017;615;200;147;53
2017;811;39;-;-
2017;596;36;-;-
2017;1257;<10;-;-
2017;641;34;-;-
2017;588;29;-;-
2017;1380;59;-;-
2017;253;16;-;-
2017;1430;<10;-;-
2017;623;311;296;15
2017;961;<10;-;-
2017;467;22;-;-
2017;1072;<10;-;-
2017;1499;<10;-;-
2017;1610;<10;-;-
2017;962;<10;-;-
2017;334;252;172;80
2017;1359;36;-;-
2017;1355;114;90;24
2017;170;93;82;11
2017;405;19;-;-
2017;509;203;153;50
2017;475;168;114;54
2017;355;133;104;29
2017;50;69;36;33
2017;181;24;12;12
2017;216;<10;-;-
2017;330;76;46;30
2017;251;128;-;-
2017;1630;54;-;-
2017;512;76;54;22
2017;733;65;50;15
2017;91;35;-;-
2017;196;35;-;-
2017;1230;<10;-;-
2017;250;21;-;-
2017;667;40;-;-
2017;1269;<10;-;-
2017;1266;160;136;24
2017;685;86;73;13
2017;134;167;84;83
2017;241;68;57;11
2017;529;47;-;-
2017;129;27;16;11
2017;527;76;65;11
2017;656;23;-;-
2017;959;26;-;-
2017;461;<10;-;-
2017;175;40;24;16
2017;1644;28;-;-
2017;219;<10;-;-
2017;299;41;-;-
2017;363;50;-;-
2017;104;27;-;-
2017;794;81;-;-
2017;700;52;40;12
2017;115;60;50;10
2017;66;33;20;13
2017;1620;<10;-;-
2017;1606;48;-;-
2017;1625;53;39;14
2017;423;37;-;-
2017;879;78;-;-
2017;1106;<10;-;-
2017;1402;<10;-;-
2017;797;931;914;17
2017;1569;438;421;17
2017;991;10;-;-
2017;1502;283;129;154
2017;538;80;-;-
2017;114;139;106;33
2017;1115;154;137;17
2017;1540;175;161;14
2017;1489;334;314;20
2017;629;157;143;14
2017;1552;183;164;19
2017;1220;136;99;37
2017;224;<10;-;-
2017;1264;<10;-;-
2017;311;266;213;53
2017;1539;237;225;12
2017;197;61;48;13
2017;200;118;73;45
2017;153;80;39;41
2017;545;109;85;24
2017;548;176;133;43
2017;544;323;268;55
2017;809;<10;-;-
2017;595;130;-;-
2017;583;15;-;-
2017;594;33;-;-
2017;1483;<10;-;-
2017;1560;205;179;26
2017;483;101;-;-
2017;915;68;44;24
2017;1470;46;-;-
2017;854;384;345;39
2017;873;486;167;319
2017;1534;45;-;-
2017;1228;107;76;31
2017;825;113;-;-
2017;438;29;-;-
2017;1427;108;-;-
2017;563;48;-;-
2017;289;29;15;14
2017;874;172;65;107
2017;640;98;84;14
2017;1616;22;-;-
2017;418;1293;1108;185
2017;488;193;143;50
2017;1485;239;-;-
2017;1486;<10;-;-
2017;761;34;-;-
2017;807;308;286;22
2017;806;322;304;18
2017;705;116;105;11
2017;18;12;-;-
2017;522;328;224;104
2017;541;32;-;-
2017;1634;<10;-;-
2017;953;338;316;22
2017;763;85;-;-
2017;755;95;76;19
2017;841;82;-;-
2017;1025;58;-;-
2017;735;<10;-;-
2017;555;85;63;22
2017;948;20;-;-
2017;823;80;-;-
2017;776;<10;-;-
2017;681;26;14;12
2017;662;28;-;-
2017;929;16;-;-
2017;1320;495;369;126
2017;74;63;52;11
2017;89;118;99;19
2017;33;43;-;-
2017;145;77;27;50
2017;677;40;-;-
2017;144;39;-;-
2017;445;13;-;-
2017;184;24;-;-
2017;90;81;43;38
2017;137;47;33;14
2017;724;71;53;18
2017;1324;239;170;69
2017;738;275;215;60
2017;138;<10;-;-
2017;740;196;180;16
2017;1334;84;-;-
2017;631;44;31;13
2017;1097;55;-;-
2017;630;27;-;-
2017;365;231;162;69
2017;607;189;173;16
2017;653;307;-;-
2017;838;15;-;-
2017;1128;136;119;17
2017;1049;61;51;10
2017;1064;22;-;-
2017;857;140;-;-
2017;385;45;35;10
2017;859;13;-;-
2017;1136;62;-;-
2017;1139;<10;-;-
2017;1542;103;93;10
2017;1179;21;-;-
2017;1602;579;517;62
2017;852;147;130;17
2017;1297;11;-;-
2017;1599;<10;-;-
2017;1300;<10;-;-
2017;1299;<10;-;-
2017;875;92;74;18
2017;335;335;311;24
2017;92;425;266;159
2017;1400;58;35;23
2017;1397;<10;-;-
2017;1394;13;-;-
2017;1372;<10;-;-
2017;1422;224;189;35
2017;1185;42;31;11
2017;1418;<10;-;-
2017;1468;<10;-;-
2017;1597;<10;-;-
2017;554;25;-;-
2017;968;<10;-;-
2017;1411;118;105;13
2017;19;<10;-;-
2017;885;178;-;-
2017;374;141;75;66
2017;399;32;-;-
2017;391;297;248;49
2017;375;<10;-;-
2017;890;23;-;-
2017;1404;<10;-;-
2017;574;96;-;-
2017;722;58;28;30
2017;556;56;46;10
2017;1271;123;109;14
2017;372;80;-;-
2017;1441;<10;-;-
2017;1510;167;-;-
2017;346;59;-;-
2017;426;111;-;-
2017;1405;<10;-;-
2017;1378;29;-;-
2017;1258;<10;-;-
2017;985;105;-;-
2017;285;374;295;79
2017;996;<10;-;-
2017;1462;30;-;-
2017;1342;49;22;27
2017;617;<10;-;-
2017;1073;<10;-;-
2017;187;10;-;-
2017;940;98;84;14
2017;310;242;220;22
2017;25;85;-;-
2017;24;112;-;-
2017;332;77;61;16
2017;13;72;57;15
2017;128;50;38;12
2017;508;516;436;80
2017;192;<10;-;-
2017;714;<10;-;-
2017;58;74;60;14
2017;207;295;244;51
2017;696;178;135;43
2017;133;26;-;-
2017;247;276;236;40
2017;203;12;-;-
2017;1585;255;-;-
2017;173;45;-;-
2017;1588;<10;-;-
2017;1044;22;-;-
2017;815;15;-;-
2017;1167;<10;-;-
2017;1145;23;-;-
2017;984;16;-;-
2017;895;19;-;-
2017;845;<10;-;-
2017;1582;<10;-;-
2017;971;<10;-;-
2017;361;81;-;-
2017;793;10;-;-
2017;619;51;-;-
2017;451;18;-;-
2017;896;<10;-;-
2017;148;242;185;57
2017;458;60;-;-
2017;1202;87;77;10
2017;1455;15;-;-
2017;1074;<10;-;-
2017;1024;<10;-;-
2017;622;<10;-;-
2017;1436;<10;-;-
2017;1482;<10;-;-
2017;1643;79;-;-
2017;1641;<10;-;-
2017;1577;477;456;21
2017;281;501;442;59
2017;1147;83;-;-
2017;29;27;-;-
2017;341;287;273;14
2017;1121;104;88;16
2017;826;264;-;-
2017;348;127;105;22
2017;652;56;-;-
2017;119;26;-;-
2017;1366;423;409;14
2017;1603;243;219;24
2017;1591;81;65;16
2017;1259;<10;-;-
2017;1578;316;306;10
2017;1381;90;73;17
2017;246;34;14;20
2017;1277;839;775;64
2017;205;108;94;14
2017;1480;<10;-;-
2017;1207;579;413;166
2017;626;196;-;-
2017;313;288;179;109
2017;692;201;150;51
2017;46;42;-;-
2017;1085;37;-;-
2017;1605;147;128;19
2017;1348;1139;951;188
2017;1459;499;448;51
2017;597;152;-;-
2017;1274;124;111;13
2017;600;12;-;-
2017;567;81;-;-
2017;140;83;69;14
2017;270;48;37;11
2017;922;248;-;-
2017;452;181;-;-
2017;1548;286;272;14
2017;359;171;134;37
2017;743;560;504;56
2017;499;289;-;-
2017;96;13;-;-
2017;748;330;290;40
2017;1406;25;-;-
2017;704;648;560;88
2017;487;397;368;29
2017;708;<10;-;-
2017;43;39;-;-
2017;55;<10;-;-
2017;693;182;125;57
2017;817;298;223;75
2017;682;10;-;-
2017;1555;227;214;13
2017;1030;22;-;-
2017;943;147;-;-
2017;675;59;-;-
2017;673;38;-;-
2017;691;46;-;-
2017;816;47;-;-
2017;711;67;55;12
2017;142;21;-;-
2017;1110;<10;-;-
2017;232;920;765;155
2017;85;48;-;-
2017;84;154;128;26
2017;176;61;37;24
2017;120;100;72;28
2017;82;106;81;25
2017;76;51;40;11
2017;453;96;-;-
2017;1631;<10;-;-
2017;442;22;-;-
2017;1331;<10;-;-
2017;844;187;164;23
2017;716;44;-;-
2017;861;145;107;38
2017;1325;195;164;31
2017;725;66;49;17
2017;719;<10;-;-
2017;1505;166;149;17
2017;639;120;109;11
2017;271;38;-;-
2017;1478;105;85;20
2017;1084;<10;-;-
2017;26;80;63;17
2017;1099;13;-;-
2017;827;<10;-;-
2017;858;65;-;-
2017;628;102;-;-
2017;1035;270;260;10
2017;839;11;-;-
2017;1060;<10;-;-
2017;1046;14;-;-
2017;1290;13;-;-
2017;1149;79;-;-
2017;1053;<10;-;-
2017;1059;<10;-;-
2017;234;1105;977;128
2017;601;16;-;-
2017;1236;<10;-;-
2017;1265;26;-;-
2017;902;1290;341;949
2017;1614;<10;-;-
2017;256;26;-;-
2017;1370;<10;-;-
2017;1389;118;-;-
2017;379;32;-;-
2017;371;105;93;12
2017;1413;181;155;26
2017;584;70;55;15
2017;1227;<10;-;-
2017;1243;<10;-;-
2017;590;112;-;-
2017;1032;<10;-;-
2017;1544;63;-;-
2017;41;<10;-;-
2017;352;118;101;17
2017;1273;<10;-;-
2017;974;20;-;-
2017;258;<10;-;-
2017;1490;110;-;-
2017;972;19;-;-
2017;621;94;-;-
2017;188;<10;-;-
2017;1004;<10;-;-
2017;1563;174;162;12
2017;404;23;-;-
2017;406;199;184;15
2017;328;66;38;28
2017;1040;79;-;-
2017;1326;63;10;53
2017;1592;131;90;41
2017;214;13;-;-
2017;1362;<10;-;-
2017;1410;11;-;-
2017;228;84;-;-
2017;314;225;171;54
2017;288;<10;-;-
2017;536;415;287;128
2017;37;<10;-;-
2017;49;70;54;16
2017;259;<10;-;-
2017;284;<10;-;-
2017;30;66;-;-
2017;669;<10;-;-
2017;1256;<10;-;-
2017;521;113;91;22
2017;514;36;-;-
2017;218;12;-;-
2017;1270;<10;-;-
2017;482;246;214;32
2017;110;19;-;-
2017;485;<10;-;-
2017;329;171;112;59
2017;528;88;46;42
2017;525;79;53;26
2017;383;34;-;-
2017;121;41;-;-
2017;1213;20;-;-
2017;833;93;-;-
2017;1267;173;-;-
2017;1068;14;-;-
2017;1225;<10;-;-
2017;866;480;369;111
2017;1037;20;-;-
2017;105;86;64;22
2017;1051;<10;-;-
2017;1015;17;-;-
2017;59;124;81;43
2017;362;101;80;21
2017;63;53;-;-
2017;1419;56;-;-
2017;1349;29;-;-
2017;389;<10;-;-
2017;1584;22;-;-
2017;880;49;-;-
2017;901;<10;-;-
2017;420;59;49;10
2017;1107;180;161;19
2017;967;<10;-;-
2017;1038;17;-;-
2017;300;282;216;66
2017;1221;383;347;36
2017;1346;77;-;-
2017;1572;216;204;12
2017;1341;240;190;50
2017;7;22;-;-
2017;783;83;-;-
2017;1484;180;-;-
2017;;60;-;-
2017;1460;683;561;122
2017;495;106;-;-
2017;1575;327;300;27
2017;990;438;406;32
2017;242;1238;1085;153
2017;1173;274;139;135
2017;378;123;112;11
2017;1638;84;-;-
2017;1367;158;127;31
2017;1452;26;-;-
2017;1567;158;146;12
2017;1568;168;-;-
2017;1517;<10;-;-
2017;1218;342;279;63
2017;564;253;233;20
2017;1092;66;51;15
2017;1618;350;271;79
2017;568;79;-;-
2017;933;110;50;60
